0.501093	0.301530	0.414467	0.451220	0.311329	0.508482	0.709744	0.487098	0.502946	0.552764	0.486660	0.635117	0.830844	0.440982	0.429035	0.742941	0.432777	0.364366	0.443390	0.591500	0.607008	0.708600	0.453212	0.603829	0.558571	0.516573	0.673554	0.494551	0.445210	0.469552	0.661552	0.652817	0.549128	0.601375	0.357733	0.533116	0.267142	0.404346	0.640270	0.587018	0.675184	0.543267	0.623767	0.437936	0.557353	0.513359	0.554683	0.616038	0.357110	0.670482	0.487473	0.452028	0.549740	0.342747	0.581693	0.438378	0.442631	0.628798	0.579903	0.345914	0.476837	0.317203	0.332939	0.389416	0.506856	0.506707	0.383656	0.519664	0.598386	0.672061	0.296606	0.343620	0.510215	0.767302	0.349124	0.377115	0.322053	0.282573	0.730643	0.501641	0.543040	0.252347	0.444974	0.563827	0.668030	0.612622	0.561265	0.581037	0.499567	0.312013	0.447359	0.580619	0.497985	0.466004	0.538328	0.648989	0.606372	0.355172	0.764263	0.534954
0.029107	0.304102	0.207371	-0.162377	-0.032846	-0.179044	-0.308701	0.041946	-0.305478	-0.343972	-0.224728	-0.279588	-0.359873	0.314806	0.078846	0.063601	-0.012354	0.129808	0.174079	-0.065846	0.158496	0.276365	0.190273	0.252055	0.170625	-0.473983	-0.190337	-0.147867	-0.154151	0.087763	-0.175823	0.056631	0.122236	-0.225451	-0.055244	0.340369	0.290284	0.100162	0.093908	-0.189219	-0.008594	-0.170999	-0.014316	-0.042293	-0.154863	0.469200	0.244314	0.019463	-0.047168	0.240929	0.185143	-0.087727	-0.152797	-0.294499	0.109874	-0.256841	0.006459	0.122397	0.087988	-0.036100	-0.031428	-0.126851	-0.127160	0.382518	-0.357896	-0.332203	0.362149	0.426118	0.611632	0.315827	0.259992	0.243837	0.155771	0.254262	0.033598	-0.248857	0.008263	0.130097	-0.294379	-0.161688	-0.131009	0.114869	0.083932	0.302871	-0.147068	0.025942	-0.192660	-0.022797	-0.076154	-0.295049	-0.336772	0.280739	0.022013	0.191233	-0.218203	-0.179831	0.074145	-0.154794	0.091282	-0.162852
0.123264	0.075099	-0.253826	0.012536	0.074271	0.021702	0.124886	0.165845	0.038103	0.109130	-0.057288	-0.063203	-0.317701	-0.045554	-0.210159	0.047256	-0.006546	-0.027155	-0.027020	-0.036649	0.134695	0.418533	-0.076644	0.207895	0.165911	0.009374	-0.175113	0.164989	0.048614	0.031228	-0.052271	0.014688	-0.136817	-0.014385	-0.067219	0.190340	0.049365	-0.120327	-0.238269	0.014945	0.028966	0.160229	0.107981	-0.066495	-0.057885	0.082751	-0.088262	-0.283252	-0.125604	-0.020779	0.087197	-0.023639	-0.233169	-0.123464	0.158633	-0.058081	-0.108820	0.369112	0.383083	0.070453	0.132627	-0.070591	0.029846	-0.026930	0.187072	0.104962	0.302461	0.159108	-0.169045	0.266880	0.261464	-0.013899	-0.062904	-0.172972	0.141453	-0.046456	0.227060	0.006454	-0.352184	0.149684	-0.208355	-0.194897	-0.326826	-0.047269	-0.014517	-0.236186	-0.301156	-0.190188	-0.008852	0.102766	0.196099	-0.180205	0.027301	-0.027232	-0.040920	-0.020215	0.082737	-0.021248	-0.192680	0.040658
0.012597	-0.099102	-0.312353	-0.090898	0.021421	0.048570	0.114052	0.244798	-0.037677	0.015648	-0.090236	-0.127730	-0.317007	-0.050800	-0.219031	0.049749	-0.023513	-0.102465	-0.015851	0.019744	0.216688	0.441142	0.027830	0.237931	0.201911	-0.024913	-0.103982	0.251206	0.021503	0.077403	-0.081665	-0.036741	-0.203362	-0.013998	-0.065600	0.133032	0.041930	-0.131867	-0.191941	-0.097053	0.019456	0.238346	0.024676	-0.058429	-0.064772	0.176716	-0.063849	-0.291181	-0.127281	0.004107	0.130226	-0.070201	-0.221577	-0.154485	0.268879	-0.148305	-0.174582	0.295070	0.173089	-0.052497	0.041354	-0.125122	0.048338	-0.043948	0.171587	0.113449	0.270167	0.119220	-0.118391	0.272572	0.254590	0.022568	-0.069277	-0.138893	0.129055	-0.028691	0.216621	-0.033983	-0.338241	0.114656	-0.180748	-0.197860	-0.305899	-0.063751	-0.033825	-0.086341	-0.338684	-0.253022	-0.109367	0.074250	0.066388	-0.240232	-0.046453	-0.033353	-0.080324	0.044096	0.108823	-0.020527	-0.209127	0.017977
-0.347988	-0.040605	-0.093807	-0.232135	-0.022525	-0.114416	-0.172684	-0.291858	-0.250651	-0.309787	-0.146467	0.039788	-0.349195	-0.161102	-0.228697	-0.040102	-0.180701	0.185466	-0.050591	-0.305340	-0.104297	-0.321618	-0.212503	-0.287538	-0.182484	-0.471690	-0.028908	-0.012921	-0.136088	-0.145597	-0.028368	-0.203590	-0.425714	-0.169601	-0.261957	-0.381833	-0.114621	-0.251859	-0.324307	0.093918	-0.213461	0.053786	-0.178302	-0.109822	-0.044528	-0.257640	-0.110045	-0.046762	-0.111381	-0.395882	-0.040730	-0.129991	-0.225982	0.016396	-0.273742	-0.233890	0.090151	-0.251656	-0.233091	-0.222464	-0.206561	-0.197880	-0.255502	-0.163304	-0.276336	-0.289532	-0.192746	-0.173985	-0.217808	-0.274122	-0.046940	-0.061068	0.010426	-0.120598	-0.112379	-0.177135	-0.075204	-0.094184	-0.300273	-0.117155	-0.253704	0.015438	-0.117463	-0.215667	-0.206206	-0.239470	0.039241	-0.249983	-0.171005	-0.036133	0.055966	-0.076849	-0.040754	0.023549	-0.203115	-0.371212	-0.325675	-0.315655	-0.144310	-0.208706
-0.379054	-0.188234	-0.138280	-0.328804	-0.360118	-0.321437	-0.438394	-0.523240	-0.406995	-0.420160	-0.230497	-0.407042	-0.459989	-0.515041	-0.458798	-0.428489	-0.399813	-0.312572	-0.581685	-0.382530	-0.465387	-0.514209	-0.381887	-0.518902	-0.214306	-0.463183	-0.326936	-0.313929	-0.423119	-0.275427	-0.173436	-0.422205	-0.548305	-0.464828	-0.351894	-0.564230	-0.511073	-0.313363	-0.428315	-0.224968	-0.452323	-0.374327	-0.456219	-0.477985	-0.328712	-0.370047	-0.500649	-0.501446	-0.469022	-0.528258	-0.284617	-0.645222	-0.457829	-0.234228	-0.422093	-0.435067	-0.295180	-0.585734	-0.414739	-0.519726	-0.540855	-0.302045	-0.562659	-0.472146	-0.356424	-0.332047	-0.526264	-0.411027	-0.448139	-0.467801	-0.353565	-0.383143	-0.301045	-0.548267	-0.424891	-0.522240	-0.345395	-0.387608	-0.472403	-0.502319	-0.486841	-0.422520	-0.425233	-0.427459	-0.245875	-0.446843	-0.337905	-0.492181	-0.567490	-0.404204	-0.553718	-0.365699	-0.338760	-0.477444	-0.446557	-0.481258	-0.489823	-0.645328	-0.487782	-0.457299
0.072840	-0.001587	-0.294539	-0.034623	0.050811	0.029110	0.115358	0.195142	0.016992	0.061361	-0.080082	-0.099893	-0.322975	-0.052638	-0.218016	0.046877	-0.015047	-0.063772	-0.024031	-0.013784	0.176468	0.442679	-0.035927	0.219866	0.179965	-0.011506	-0.152963	0.198938	0.042345	0.053895	-0.071002	-0.015900	-0.171167	-0.017483	-0.065602	0.170686	0.043810	-0.130838	-0.228220	-0.038421	0.025219	0.195213	0.072849	-0.074496	-0.067664	0.121526	-0.082318	-0.290039	-0.130309	-0.018740	0.103592	-0.050436	-0.236760	-0.144880	0.200167	-0.104857	-0.143380	0.343815	0.292798	0.015152	0.091207	-0.090235	0.036853	-0.036512	0.177478	0.114517	0.293516	0.147491	-0.150087	0.270441	0.260009	-0.005652	-0.068143	-0.168259	0.136745	-0.034913	0.222359	-0.016206	-0.352652	0.124432	-0.207051	-0.205972	-0.332898	-0.059399	-0.032015	-0.182610	-0.328999	-0.228990	-0.055986	0.089612	0.144798	-0.214525	-0.012709	-0.036710	-0.064044	0.004551	0.088429	-0.027190	-0.204801	0.027634
-0.092406	-0.220995	-0.186579	-0.147726	-0.014644	0.113858	0.121422	0.354083	-0.254103	-0.001704	-0.039701	-0.071098	-0.244695	0.000436	-0.174358	0.076611	-0.023057	-0.126865	0.010886	0.075952	0.222592	0.262637	0.171134	0.277776	0.228584	-0.002247	0.072064	0.362223	-0.069525	0.085674	-0.044186	-0.005630	-0.214940	0.015203	-0.083707	0.001464	0.060790	-0.080210	-0.038315	-0.188989	0.004135	0.312656	-0.084939	0.073188	-0.004052	0.258017	-0.008790	-0.278600	-0.097839	0.098014	0.186728	-0.061666	-0.130650	-0.107665	0.414956	-0.180867	-0.197065	0.154480	0.006770	-0.154048	-0.031382	-0.212235	0.068906	-0.047846	0.179276	0.032706	0.140551	-0.027041	-0.066572	0.246523	0.218566	0.109813	-0.058751	-0.019262	0.089203	-0.055487	0.198571	-0.021954	-0.263283	0.169156	-0.063615	-0.135981	-0.130451	-0.019146	0.037540	0.136022	-0.263481	-0.210961	-0.178009	0.037914	-0.114037	-0.204695	-0.039664	0.037559	-0.082996	0.106616	0.174968	0.020006	-0.197693	0.000211
-0.342803	-0.039228	-0.102707	-0.225990	0.006015	-0.089579	-0.138960	-0.259400	-0.221356	-0.277310	-0.127587	0.076565	-0.337235	-0.131445	-0.203955	-0.009603	-0.159681	0.214566	-0.004753	-0.304722	-0.080039	-0.300844	-0.201885	-0.272065	-0.199131	-0.465555	-0.006139	0.007785	-0.108300	-0.140095	-0.023997	-0.184743	-0.409562	-0.125787	-0.251545	-0.343936	-0.067725	-0.238775	-0.297475	0.115100	-0.181683	0.083095	-0.166083	-0.094200	-0.031492	-0.238391	-0.076252	-0.009819	-0.085932	-0.377417	-0.007186	-0.070324	-0.198836	0.049728	-0.249517	-0.199470	0.134260	-0.198580	-0.210012	-0.185480	-0.161415	-0.159645	-0.214358	-0.112380	-0.272101	-0.284514	-0.149428	-0.166581	-0.188715	-0.249528	-0.020802	-0.035156	0.043112	-0.075164	-0.086461	-0.131123	-0.048223	-0.074803	-0.253793	-0.067531	-0.216452	0.052140	-0.096277	-0.189298	-0.204474	-0.218161	0.064513	-0.229367	-0.120225	0.000081	0.110735	-0.074027	-0.028177	0.052401	-0.179525	-0.353578	-0.302275	-0.284855	-0.119760	-0.189328
0.480814	0.229601	0.455446	0.491460	0.328604	0.506540	0.662357	0.520816	0.416152	0.462532	0.450300	0.595196	0.825439	0.435058	0.424790	0.674516	0.418270	0.314584	0.427633	0.603069	0.276418	0.432850	0.303919	0.533246	0.538394	0.508128	0.443660	0.429621	0.246548	0.381002	0.660998	0.643580	0.550883	0.551941	0.150977	0.386124	0.233471	0.321616	0.598189	0.513960	0.499412	0.472077	0.588474	0.448987	0.571218	0.425480	0.462149	0.511709	0.380550	0.661247	0.394856	0.477117	0.594654	0.316241	0.580612	0.347077	0.517468	0.544399	0.499627	0.548622	0.586323	0.266738	0.224598	0.303287	0.500080	0.493434	0.431216	0.490580	0.613290	0.634235	0.310817	0.345124	0.542225	0.838905	0.376077	0.312416	0.390707	0.338159	0.668609	0.516086	0.508681	0.259962	0.645640	0.527675	0.633826	0.616902	0.405455	0.536150	0.559766	0.314368	0.446057	0.496085	0.515428	0.458888	0.550070	0.655942	0.568773	0.318232	0.781412	0.606731
